product_id,product_name,category,unit_price,quantity_sold,sale_date,region,customer_segment,discount
110,Соковыжималка Braun,Бытовая техника,8700.95,6,2025-03-08,Урал,Стандарт,0.098
119,Холодильник LG,Бытовая техника,43954.38,2,2025-03-08,Урал,Стандарт,0.092
104,Ноутбук Lenovo IdeaPad,Электроника,52751.99,1,2025-03-08,Дальний Восток,Стандарт,0.042
107,Фитнес-браслет Mi Band,Электроника,2386.23,15,2025-03-08,Юг,Стандарт,0.044
103,Коврик для мыши,Аксессуары,341.85,15,2025-03-08,Поволжье,Стандарт,0.095
112,Клавиатура Logitech K380,Аксессуары,3363.93,32,2025-03-08,Юг,Премиум,0.146
120,Стиральная машина Bosch,Бытовая техника,38807.86,7,2025-03-08,Северо-Запад,Стандарт,0.06
103,Коврик для мыши,Аксессуары,344.26,10,2025-03-08,Поволжье,Стандарт,0.068
114,Внешний SSD 1TB,Электроника,7823.2,1,2025-03-08,Северо-Запад,Премиум,0.093
110,Соковыжималка Braun,Бытовая техника,8686.15,10,2025-03-08,Северо-Запад,Стандарт,0.047
110,Соковыжималка Braun,Бытовая техника,8562.1,3,2025-03-08,Юг,Эконом,0.034
105,Наушники JBL Tune,Аксессуары,3945.02,2,2025-03-08,Центр,Стандарт,0.07
106,Электрочайник Bosch TWK,Бытовая техника,3061.46,1,2025-03-08,Центр,Эконом,0.041
109,Мышь Logitech M185,Аксессуары,1246.97,14,2025-03-08,Центр,Стандарт,0.074
118,USB-хаб 4 порта,Аксессуары,562.53,10,2025-03-08,Дальний Восток,Эконом,0.029
115,Подставка для ноутбука,Аксессуары,865.53,11,2025-03-08,Северо-Запад,Стандарт,0.1
103,Коврик для мыши,Аксессуары,348.38,46,2025-03-08,Центр,Премиум,0.163
118,USB-хаб 4 порта,Аксессуары,584.57,11,2025-03-08,Поволжье,Стандарт,0.038
107,Фитнес-браслет Mi Band,Электроника,2380.29,7,2025-03-08,Центр,Премиум,0.094
103,Коврик для мыши,Аксессуары,337.22,15,2025-03-08,Поволжье,Стандарт,0.067
120,Стиральная машина Bosch,Бытовая техника,38869.71,3,2025-03-08,Урал,Премиум,0.1
106,Электрочайник Bosch TWK,Бытовая техника,3049.44,8,2025-03-09,Центр,Эконом,0.058
111,Планшет Huawei MatePad,Электроника,25689.85,10,2025-03-09,Сибирь,Стандарт,0.076
108,"Монитор Samsung 24""",Электроника,15517.44,1,2025-03-09,Урал,Премиум,0.168
111,Планшет Huawei MatePad,Электроника,25663.19,5,2025-03-09,Юг,Эконом,0.03
102,Смартфон Xiaomi Note 12,Электроника,18558.08,12,2025-03-09,Юг,Премиум,0.093
120,Стиральная машина Bosch,Бытовая техника,38614.4,3,2025-03-09,Урал,Премиум,0.14
113,Робот-пылесос Xiaomi,Бытовая техника,18057.34,4,2025-03-09,Дальний Восток,Стандарт,0.056
111,Планшет Huawei MatePad,Электроника,25192.89,6,2025-03-09,Дальний Восток,Эконом,0.042
116,Микроволновая печь Samsung,Бытовая техника,12468.76,4,2025-03-09,Дальний Восток,Стандарт,0.098
101,Кофеварка Philips HD7432,Бытовая техника,4397.37,5,2025-03-09,Поволжье,Премиум,0.179
116,Микроволновая печь Samsung,Бытовая техника,12579.42,3,2025-03-09,Сибирь,Стандарт,0.063
105,Наушники JBL Tune,Аксессуары,3974.48,1,2025-03-09,Сибирь,Стандарт,0.061
120,Стиральная машина Bosch,Бытовая техника,38196.4,1,2025-03-09,Северо-Запад,Стандарт,0.037
112,Клавиатура Logitech K380,Аксессуары,3420.99,10,2025-03-09,Северо-Запад,Эконом,0.037
119,Холодильник LG,Бытовая техника,44583.76,2,2025-03-09,Центр,Премиум,0.152
103,Коврик для мыши,Аксессуары,333.29,8,2025-03-09,Дальний Восток,Премиум,0.09
114,Внешний SSD 1TB,Электроника,7975.7,5,2025-03-09,Юг,Премиум,0.136
102,Смартфон Xiaomi Note 12,Электроника,18502.44,7,2025-03-09,Поволжье,Эконом,0.047
107,Фитнес-браслет Mi Band,Электроника,2368.02,18,2025-03-09,Центр,Стандарт,0.063
104,Ноутбук Lenovo IdeaPad,Электроника,52333.13,1,2025-03-09,Урал,Эконом,0.054
105,Наушники JBL Tune,Аксессуары,3788.21,2,2025-03-09,Поволжье,Эконом,0.051
110,Соковыжималка Braun,Бытовая техника,8464.78,6,2025-03-09,Сибирь,Стандарт,0.102
101,Кофеварка Philips HD7432,Бытовая техника,4384.32,9,2025-03-09,Урал,Стандарт,0.033
116,Микроволновая печь Samsung,Бытовая техника,12973.86,3,2025-03-09,Поволжье,Стандарт,0.049
117,Смарт-часы Amazfit,Электроника,11552.9,5,2025-03-09,Сибирь,Эконом,0.023
109,Мышь Logitech M185,Аксессуары,1273.53,40,2025-03-09,Центр,Стандарт,0.073
120,Стиральная машина Bosch,Бытовая техника,37579.78,1,2025-03-09,Центр,Премиум,0.145
116,Микроволновая печь Samsung,Бытовая техника,12583.19,7,2025-03-09,Поволжье,Стандарт,0.057
102,Смартфон Xiaomi Note 12,Электроника,18258.19,6,2025-03-09,Дальний Восток,Стандарт,0.063
119,Холодильник LG,Бытовая техника,44740.75,1,2025-03-09,Урал,Премиум,0.132
118,USB-хаб 4 порта,Аксессуары,575.93,22,2025-03-09,Юг,Премиум,0.104
110,Соковыжималка Braun,Бытовая техника,8473.67,12,2025-03-09,Центр,Премиум,0.141
120,Стиральная машина Bosch,Бытовая техника,38346.08,1,2025-03-09,Северо-Запад,Эконом,0.041
110,Соковыжималка Braun,Бытовая техника,8675.35,7,2025-03-09,Центр,Стандарт,0.057
118,USB-хаб 4 порта,Аксессуары,565.82,9,2025-03-09,Центр,Стандарт,0.013
117,Смарт-часы Amazfit,Электроника,11447.48,9,2025-03-09,Дальний Восток,Премиум,0.161
106,Электрочайник Bosch TWK,Бытовая техника,3113.41,4,2025-03-09,Поволжье,Эконом,0.059
105,Наушники JBL Tune,Аксессуары,3930.05,1,2025-03-09,Юг,Премиум,0.09
110,Соковыжималка Braun,Бытовая техника,8859.57,5,2025-03-09,Поволжье,Стандарт,0.056
120,Стиральная машина Bosch,Бытовая техника,38979.78,1,2025-03-09,Сибирь,Стандарт,0.099
113,Робот-пылесос Xiaomi,Бытовая техника,18485.1,4,2025-03-09,Поволжье,Эконом,0.031
114,Внешний SSD 1TB,Электроника,8033.94,1,2025-03-09,Поволжье,Стандарт,0.016
113,Робот-пылесос Xiaomi,Бытовая техника,18389.09,5,2025-03-09,Дальний Восток,Премиум,0.142
101,Кофеварка Philips HD7432,Бытовая техника,4327.26,2,2025-03-09,Северо-Запад,Стандарт,0.065
110,Соковыжималка Braun,Бытовая техника,8496.11,3,2025-03-09,Поволжье,Стандарт,0.023
101,Кофеварка Philips HD7432,Бытовая техника,4202.0,10,2025-03-09,Северо-Запад,Премиум,0.119
106,Электрочайник Bosch TWK,Бытовая техника,3044.09,1,2025-03-10,Центр,Премиум,0.132
116,Микроволновая печь Samsung,Бытовая техника,12483.47,8,2025-03-10,Северо-Запад,Премиум,0.172
104,Ноутбук Lenovo IdeaPad,Электроника,52998.01,3,2025-03-10,Урал,Стандарт,0.053
117,Смарт-часы Amazfit,Электроника,11677.81,7,2025-03-10,Центр,Эконом,0.023
101,Кофеварка Philips HD7432,Бытовая техника,4402.19,3,2025-03-10,Юг,Стандарт,0.016
118,USB-хаб 4 порта,Аксессуары,574.41,16,2025-03-10,Юг,Стандарт,0.054
104,Ноутбук Lenovo IdeaPad,Электроника,55303.1,1,2025-03-10,Дальний Восток,Стандарт,0.041
114,Внешний SSD 1TB,Электроника,7650.97,2,2025-03-10,Северо-Запад,Стандарт,0.098
114,Внешний SSD 1TB,Электроника,7828.25,1,2025-03-10,Северо-Запад,Стандарт,0.009
107,Фитнес-браслет Mi Band,Электроника,2448.34,10,2025-03-10,Юг,Стандарт,0.079
115,Подставка для ноутбука,Аксессуары,871.06,27,2025-03-10,Центр,Стандарт,0.083
109,Мышь Logitech M185,Аксессуары,1262.2,20,2025-03-10,Юг,Эконом,0.032
119,Холодильник LG,Бытовая техника,43811.69,3,2025-03-10,Урал,Премиум,0.116
107,Фитнес-браслет Mi Band,Электроника,2431.53,20,2025-03-10,Северо-Запад,Премиум,0.098
119,Холодильник LG,Бытовая техника,45985.17,1,2025-03-10,Поволжье,Стандарт,0.049
109,Мышь Logitech M185,Аксессуары,1278.1,25,2025-03-10,Центр,Эконом,0.051
111,Планшет Huawei MatePad,Электроника,25887.09,9,2025-03-10,Северо-Запад,Стандарт,0.032
116,Микроволновая печь Samsung,Бытовая техника,12407.2,2,2025-03-10,Юг,Стандарт,0.055
115,Подставка для ноутбука,Аксессуары,835.71,19,2025-03-10,Северо-Запад,Эконом,0.044
110,Соковыжималка Braun,Бытовая техника,8512.14,6,2025-03-10,Урал,Эконом,0.039
105,Наушники JBL Tune,Аксессуары,3855.81,1,2025-03-10,Урал,Эконом,0.035
110,Соковыжималка Braun,Бытовая техника,8461.77,3,2025-03-10,Центр,Стандарт,0.055
120,Стиральная машина Bosch,Бытовая техника,38769.99,2,2025-03-10,Центр,Премиум,0.122
103,Коврик для мыши,Аксессуары,331.45,12,2025-03-10,Дальний Восток,Эконом,0.02
108,"Монитор Samsung 24""",Электроника,15362.55,1,2025-03-10,Дальний Восток,Стандарт,0.05
110,Соковыжималка Braun,Бытовая техника,8529.82,4,2025-03-10,Поволжье,Премиум,0.182
118,USB-хаб 4 порта,Аксессуары,569.47,25,2025-03-10,Юг,Премиум,0.176
101,Кофеварка Philips HD7432,Бытовая техника,4323.47,10,2025-03-10,Северо-Запад,Стандарт,0.022
120,Стиральная машина Bosch,Бытовая техника,38541.9,1,2025-03-10,Юг,Стандарт,0.032
105,Наушники JBL Tune,Аксессуары,3886.03,5,2025-03-10,Северо-Запад,Премиум,0.139
101,Кофеварка Philips HD7432,Бытовая техника,4334.3,3,2025-03-10,Поволжье,Стандарт,0.101
106,Электрочайник Bosch TWK,Бытовая техника,3064.08,4,2025-03-10,Дальний Восток,Эконом,0.05
107,Фитнес-браслет Mi Band,Электроника,2406.93,3,2025-03-10,Сибирь,Эконом,0.04
115,Подставка для ноутбука,Аксессуары,864.18,11,2025-03-10,Юг,Стандарт,0.045
107,Фитнес-браслет Mi Band,Электроника,2451.22,11,2025-03-10,Юг,Стандарт,0.125
114,Внешний SSD 1TB,Электроника,7982.51,4,2025-03-10,Северо-Запад,Премиум,0.132
108,"Монитор Samsung 24""",Электроника,15609.31,1,2025-03-10,Центр,Стандарт,0.044
119,Холодильник LG,Бытовая техника,44322.72,2,2025-03-10,Сибирь,Эконом,0.044
110,Соковыжималка Braun,Бытовая техника,8672.11,8,2025-03-10,Северо-Запад,Стандарт,0.102
120,Стиральная машина Bosch,Бытовая техника,38032.77,1,2025-03-10,Дальний Восток,Стандарт,0.024
105,Наушники JBL Tune,Аксессуары,3819.8,1,2025-03-10,Северо-Запад,Стандарт,0.068
103,Коврик для мыши,Аксессуары,335.85,25,2025-03-10,Юг,Стандарт,0.03
104,Ноутбук Lenovo IdeaPad,Электроника,53329.53,4,2025-03-10,Дальний Восток,Стандарт,0.093
113,Робот-пылесос Xiaomi,Бытовая техника,18239.35,3,2025-03-10,Сибирь,Эконом,0.017
105,Наушники JBL Tune,Аксессуары,3811.97,1,2025-03-10,Урал,Стандарт,0.087
120,Стиральная машина Bosch,Бытовая техника,38129.56,3,2025-03-10,Центр,Стандарт,0.068
115,Подставка для ноутбука,Аксессуары,893.61,16,2025-03-10,Северо-Запад,Эконом,0.059
110,Соковыжималка Braun,Бытовая техника,8786.85,6,2025-03-10,Урал,Премиум,0.183
115,Подставка для ноутбука,Аксессуары,883.71,21,2025-03-10,Центр,Стандарт,0.117
117,Смарт-часы Amazfit,Электроника,11524.38,4,2025-03-11,Северо-Запад,Стандарт,0.117
103,Коврик для мыши,Аксессуары,334.71,11,2025-03-11,Урал,Эконом,0.022
105,Наушники JBL Tune,Аксессуары,3977.52,1,2025-03-11,Сибирь,Эконом,0.036
116,Микроволновая печь Samsung,Бытовая техника,12752.38,4,2025-03-11,Поволжье,Стандарт,0.082
113,Робот-пылесос Xiaomi,Бытовая техника,18697.73,1,2025-03-11,Юг,Стандарт,0.09
103,Коврик для мыши,Аксессуары,340.35,34,2025-03-11,Центр,Премиум,0.168
113,Робот-пылесос Xiaomi,Бытовая техника,18541.65,6,2025-03-11,Центр,Стандарт,0.095
119,Холодильник LG,Бытовая техника,45875.74,2,2025-03-11,Поволжье,Стандарт,0.097
113,Робот-пылесос Xiaomi,Бытовая техника,18426.26,2,2025-03-11,Юг,Премиум,0.177
101,Кофеварка Philips HD7432,Бытовая техника,4320.73,4,2025-03-11,Сибирь,Эконом,0.026
116,Микроволновая печь Samsung,Бытовая техника,12590.11,6,2025-03-11,Центр,Стандарт,0.043
108,"Монитор Samsung 24""",Электроника,15397.81,2,2025-03-11,Центр,Стандарт,0.071
104,Ноутбук Lenovo IdeaPad,Электроника,52712.53,1,2025-03-11,Поволжье,Стандарт,0.084
108,"Монитор Samsung 24""",Электроника,15748.06,3,2025-03-11,Юг,Премиум,0.1
115,Подставка для ноутбука,Аксессуары,892.0,10,2025-03-11,Центр,Стандарт,0.043
102,Смартфон Xiaomi Note 12,Электроника,18575.99,5,2025-03-11,Поволжье,Стандарт,0.08
120,Стиральная машина Bosch,Бытовая техника,37388.08,1,2025-03-11,Юг,Эконом,0.035
102,Смартфон Xiaomi Note 12,Электроника,18263.72,4,2025-03-11,Юг,Эконом,0.037
115,Подставка для ноутбука,Аксессуары,865.02,11,2025-03-11,Юг,Эконом,0.058
107,Фитнес-браслет Mi Band,Электроника,2485.3,3,2025-03-11,Центр,Стандарт,0.089
107,Фитнес-браслет Mi Band,Электроника,2399.04,8,2025-03-11,Центр,Стандарт,0.064
107,Фитнес-браслет Mi Band,Электроника,2481.89,23,2025-03-11,Северо-Запад,Премиум,0.121
109,Мышь Logitech M185,Аксессуары,1229.69,14,2025-03-11,Сибирь,Стандарт,0.052
109,Мышь Logitech M185,Аксессуары,1270.67,21,2025-03-11,Центр,Эконом,0.05
103,Коврик для мыши,Аксессуары,345.51,12,2025-03-11,Северо-Запад,Эконом,0.01
120,Стиральная машина Bosch,Бытовая техника,38706.36,1,2025-03-11,Северо-Запад,Премиум,0.07
115,Подставка для ноутбука,Аксессуары,875.76,18,2025-03-11,Центр,Эконом,0.013
105,Наушники JBL Tune,Аксессуары,3863.42,1,2025-03-11,Сибирь,Стандарт,0.076
114,Внешний SSD 1TB,Электроника,7715.65,1,2025-03-11,Урал,Стандарт,0.022
102,Смартфон Xiaomi Note 12,Электроника,18406.43,2,2025-03-11,Поволжье,Эконом,0.025
114,Внешний SSD 1TB,Электроника,7702.52,1,2025-03-11,Поволжье,Премиум,0.111
108,"Монитор Samsung 24""",Электроника,15244.56,2,2025-03-11,Северо-Запад,Стандарт,0.032
113,Робот-пылесос Xiaomi,Бытовая техника,18883.02,1,2025-03-11,Урал,Премиум,0.146
110,Соковыжималка Braun,Бытовая техника,8683.41,4,2025-03-11,Северо-Запад,Стандарт,0.073
105,Наушники JBL Tune,Аксессуары,3783.02,1,2025-03-11,Юг,Премиум,0.178
102,Смартфон Xiaomi Note 12,Электроника,18906.28,4,2025-03-11,Северо-Запад,Стандарт,0.039
116,Микроволновая печь Samsung,Бытовая техника,12569.98,5,2025-03-11,Юг,Премиум,0.147
105,Наушники JBL Tune,Аксессуары,3816.8,1,2025-03-11,Северо-Запад,Стандарт,0.059
118,USB-хаб 4 порта,Аксессуары,556.06,12,2025-03-11,Центр,Стандарт,0.039
113,Робот-пылесос Xiaomi,Бытовая техника,18554.66,5,2025-03-11,Северо-Запад,Стандарт,0.071
120,Стиральная машина Bosch,Бытовая техника,38484.74,2,2025-03-11,Центр,Премиум,0.167
108,"Монитор Samsung 24""",Электроника,15722.57,10,2025-03-11,Центр,Премиум,0.115
113,Робот-пылесос Xiaomi,Бытовая техника,18240.32,4,2025-03-11,Сибирь,Эконом,0.056
119,Холодильник LG,Бытовая техника,44692.76,1,2025-03-11,Северо-Запад,Премиум,0.177
112,Клавиатура Logitech K380,Аксессуары,3360.58,16,2025-03-11,Северо-Запад,Эконом,0.025
110,Соковыжималка Braun,Бытовая техника,8637.87,4,2025-03-11,Юг,Эконом,0.052
101,Кофеварка Philips HD7432,Бытовая техника,4423.26,3,2025-03-11,Юг,Эконом,0.026
107,Фитнес-браслет Mi Band,Электроника,2431.98,4,2025-03-11,Поволжье,Стандарт,0.076
106,Электрочайник Bosch TWK,Бытовая техника,3086.85,10,2025-03-11,Сибирь,Премиум,0.143
120,Стиральная машина Bosch,Бытовая техника,38887.13,1,2025-03-11,Поволжье,Эконом,0.032
120,Стиральная машина Bosch,Бытовая техника,38113.61,3,2025-03-11,Сибирь,Эконом,0.046
117,Смарт-часы Amazfit,Электроника,11469.32,1,2025-03-11,Дальний Восток,Эконом,0.022
117,Смарт-часы Amazfit,Электроника,11644.48,4,2025-03-11,Сибирь,Стандарт,0.047
106,Электрочайник Bosch TWK,Бытовая техника,3163.3,7,2025-03-11,Центр,Эконом,0.014
102,Смартфон Xiaomi Note 12,Электроника,18912.43,12,2025-03-11,Сибирь,Стандарт,0.024
107,Фитнес-браслет Mi Band,Электроника,2415.76,12,2025-03-11,Юг,Стандарт,0.122
109,Мышь Logitech M185,Аксессуары,1246.12,12,2025-03-11,Дальний Восток,Премиум,0.087
102,Смартфон Xiaomi Note 12,Электроника,18802.64,5,2025-03-12,Урал,Стандарт,0.108
104,Ноутбук Lenovo IdeaPad,Электроника,52620.33,2,2025-03-12,Урал,Стандарт,0.038
117,Смарт-часы Amazfit,Электроника,11841.15,11,2025-03-12,Центр,Эконом,0.028
116,Микроволновая печь Samsung,Бытовая техника,12498.03,3,2025-03-12,Северо-Запад,Премиум,0.158
107,Фитнес-браслет Mi Band,Электроника,2416.53,6,2025-03-12,Дальний Восток,Стандарт,0.033
105,Наушники JBL Tune,Аксессуары,3981.47,5,2025-03-12,Урал,Стандарт,0.077
119,Холодильник LG,Бытовая техника,45719.95,4,2025-03-12,Урал,Стандарт,0.057
118,USB-хаб 4 порта,Аксессуары,566.47,26,2025-03-12,Северо-Запад,Премиум,0.076
108,"Монитор Samsung 24""",Электроника,15504.14,4,2025-03-12,Урал,Стандарт,0.026
118,USB-хаб 4 порта,Аксессуары,572.81,6,2025-03-12,Сибирь,Стандарт,0.053
106,Электрочайник Bosch TWK,Бытовая техника,3195.79,11,2025-03-12,Поволжье,Премиум,0.142
103,Коврик для мыши,Аксессуары,346.52,24,2025-03-12,Урал,Стандарт,0.069
105,Наушники JBL Tune,Аксессуары,3941.03,3,2025-03-12,Сибирь,Эконом,0.074
119,Холодильник LG,Бытовая техника,44284.26,1,2025-03-12,Поволжье,Эконом,0.044
116,Микроволновая печь Samsung,Бытовая техника,12586.49,10,2025-03-12,Центр,Стандарт,0.061
105,Наушники JBL Tune,Аксессуары,3824.38,3,2025-03-12,Сибирь,Стандарт,0.105
103,Коврик для мыши,Аксессуары,338.59,15,2025-03-12,Сибирь,Стандарт,0.03
115,Подставка для ноутбука,Аксессуары,855.85,25,2025-03-12,Юг,Стандарт,0.044
116,Микроволновая печь Samsung,Бытовая техника,12880.66,6,2025-03-12,Центр,Стандарт,0.065
102,Смартфон Xiaomi Note 12,Электроника,18455.65,11,2025-03-12,Юг,Стандарт,0.059
110,Соковыжималка Braun,Бытовая техника,8370.38,7,2025-03-12,Поволжье,Премиум,0.081
112,Клавиатура Logitech K380,Аксессуары,3356.04,15,2025-03-12,Центр,Стандарт,0.094
109,Мышь Logitech M185,Аксессуары,1237.77,13,2025-03-12,Северо-Запад,Премиум,0.139
101,Кофеварка Philips HD7432,Бытовая техника,4294.26,2,2025-03-12,Урал,Стандарт,0.081
103,Коврик для мыши,Аксессуары,343.3,25,2025-03-12,Урал,Стандарт,0.041
103,Коврик для мыши,Аксессуары,337.3,22,2025-03-12,Центр,Премиум,0.107
112,Клавиатура Logitech K380,Аксессуары,3345.63,33,2025-03-12,Юг,Премиум,0.133
119,Холодильник LG,Бытовая техника,44607.07,1,2025-03-12,Урал,Стандарт,0.084
116,Микроволновая печь Samsung,Бытовая техника,12882.64,2,2025-03-12,Центр,Стандарт,0.048
110,Соковыжималка Braun,Бытовая техника,8854.73,5,2025-03-12,Урал,Премиум,0.155
107,Фитнес-браслет Mi Band,Электроника,2399.03,10,2025-03-12,Центр,Стандарт,0.016
116,Микроволновая печь Samsung,Бытовая техника,12853.9,1,2025-03-12,Дальний Восток,Стандарт,0.028
117,Смарт-часы Amazfit,Электроника,11671.2,9,2025-03-12,Северо-Запад,Стандарт,0.077
108,"Монитор Samsung 24""",Электроника,15856.7,1,2025-03-12,Сибирь,Стандарт,0.075
117,Смарт-часы Amazfit,Электроника,11538.09,4,2025-03-12,Юг,Стандарт,0.065
115,Подставка для ноутбука,Аксессуары,870.99,17,2025-03-12,Центр,Стандарт,0.082
114,Внешний SSD 1TB,Электроника,7951.71,1,2025-03-12,Центр,Премиум,0.09
107,Фитнес-браслет Mi Band,Электроника,2394.2,12,2025-03-12,Урал,Стандарт,0.104
103,Коврик для мыши,Аксессуары,340.59,12,2025-03-12,Сибирь,Эконом,0.041
101,Кофеварка Philips HD7432,Бытовая техника,4410.19,4,2025-03-12,Северо-Запад,Эконом,0.027
118,USB-хаб 4 порта,Аксессуары,578.98,21,2025-03-12,Центр,Стандарт,0.019
103,Коврик для мыши,Аксессуары,340.42,16,2025-03-12,Сибирь,Премиум,0.181
111,Планшет Huawei MatePad,Электроника,25434.4,6,2025-03-12,Юг,Стандарт,0.094
103,Коврик для мыши,Аксессуары,344.24,11,2025-03-12,Урал,Стандарт,0.059
116,Микроволновая печь Samsung,Бытовая техника,12410.23,3,2025-03-12,Юг,Стандарт,0.054
120,Стиральная машина Bosch,Бытовая техника,38377.7,2,2025-03-12,Северо-Запад,Стандарт,0.043
104,Ноутбук Lenovo IdeaPad,Электроника,53348.65,1,2025-03-12,Урал,Стандарт,0.096
104,Ноутбук Lenovo IdeaPad,Электроника,53929.14,1,2025-03-12,Северо-Запад,Премиум,0.171
106,Электрочайник Bosch TWK,Бытовая техника,3092.21,2,2025-03-12,Дальний Восток,Стандарт,0.071
120,Стиральная машина Bosch,Бытовая техника,38580.35,1,2025-03-12,Юг,Стандарт,0.071
104,Ноутбук Lenovo IdeaPad,Электроника,53372.9,3,2025-03-12,Юг,Премиум,0.137
119,Холодильник LG,Бытовая техника,44031.36,1,2025-03-12,Дальний Восток,Стандарт,0.059
113,Робот-пылесос Xiaomi,Бытовая техника,18644.42,3,2025-03-12,Северо-Запад,Стандарт,0.035
101,Кофеварка Philips HD7432,Бытовая техника,4294.04,6,2025-03-12,Центр,Эконом,0.043
102,Смартфон Xiaomi Note 12,Электроника,18321.61,4,2025-03-12,Северо-Запад,Эконом,0.047
103,Коврик для мыши,Аксессуары,333.08,20,2025-03-12,Центр,Премиум,0.156
116,Микроволновая печь Samsung,Бытовая техника,13127.22,6,2025-03-12,Сибирь,Стандарт,0.078
113,Робот-пылесос Xiaomi,Бытовая техника,18787.72,4,2025-03-12,Поволжье,Эконом,0.036
106,Электрочайник Bosch TWK,Бытовая техника,3025.49,8,2025-03-12,Центр,Стандарт,0.048
115,Подставка для ноутбука,Аксессуары,884.88,37,2025-03-12,Юг,Премиум,0.117
110,Соковыжималка Braun,Бытовая техника,8864.34,7,2025-03-12,Поволжье,Стандарт,0.085
102,Смартфон Xiaomi Note 12,Электроника,18123.72,3,2025-03-12,Юг,Эконом,0.039
113,Робот-пылесос Xiaomi,Бытовая техника,18752.05,6,2025-03-12,Юг,Премиум,0.092
118,USB-хаб 4 порта,Аксессуары,586.7,17,2025-03-12,Центр,Стандарт,0.111
104,Ноутбук Lenovo IdeaPad,Электроника,53824.03,1,2025-03-12,Центр,Премиум,0.139
101,Кофеварка Philips HD7432,Бытовая техника,4452.86,7,2025-03-12,Центр,Премиум,0.121
105,Наушники JBL Tune,Аксессуары,3826.25,7,2025-03-12,Северо-Запад,Премиум,0.129
104,Ноутбук Lenovo IdeaPad,Электроника,54509.09,1,2025-03-12,Юг,Премиум,0.099
102,Смартфон Xiaomi Note 12,Электроника,18249.42,13,2025-03-12,Урал,Стандарт,0.059
103,Коврик для мыши,Аксессуары,343.43,42,2025-03-12,Северо-Запад,Премиум,0.172
107,Фитнес-браслет Mi Band,Электроника,2446.14,1,2025-03-12,Сибирь,Эконом,0.049
118,USB-хаб 4 порта,Аксессуары,569.79,18,2025-03-12,Урал,Премиум,0.098
103,Коврик для мыши,Аксессуары,331.9,35,2025-03-12,Северо-Запад,Премиум,0.095
102,Смартфон Xiaomi Note 12,Электроника,18801.83,3,2025-03-13,Поволжье,Стандарт,0.05
112,Клавиатура Logitech K380,Аксессуары,3445.99,19,2025-03-13,Сибирь,Стандарт,0.056
113,Робот-пылесос Xiaomi,Бытовая техника,18667.98,9,2025-03-13,Центр,Премиум,0.149
103,Коврик для мыши,Аксессуары,349.47,9,2025-03-13,Юг,Стандарт,0.071
114,Внешний SSD 1TB,Электроника,7795.25,2,2025-03-13,Урал,Эконом,0.039
113,Робот-пылесос Xiaomi,Бытовая техника,18847.39,3,2025-03-13,Северо-Запад,Эконом,0.053
115,Подставка для ноутбука,Аксессуары,870.6,27,2025-03-13,Поволжье,Премиум,0.133
120,Стиральная машина Bosch,Бытовая техника,38148.52,1,2025-03-13,Поволжье,Эконом,0.032
104,Ноутбук Lenovo IdeaPad,Электроника,52633.37,1,2025-03-13,Урал,Эконом,0.027
107,Фитнес-браслет Mi Band,Электроника,2445.7,8,2025-03-13,Дальний Восток,Премиум,0.149
105,Наушники JBL Tune,Аксессуары,3981.42,4,2025-03-13,Северо-Запад,Стандарт,0.097
114,Внешний SSD 1TB,Электроника,7836.57,2,2025-03-13,Центр,Эконом,0.028
103,Коврик для мыши,Аксессуары,346.19,14,2025-03-13,Центр,Стандарт,0.052
108,"Монитор Samsung 24""",Электроника,15650.84,2,2025-03-13,Урал,Стандарт,0.057
111,Планшет Huawei MatePad,Электроника,25688.47,16,2025-03-13,Северо-Запад,Премиум,0.184
116,Микроволновая печь Samsung,Бытовая техника,12346.4,8,2025-03-13,Северо-Запад,Стандарт,0.08
119,Холодильник LG,Бытовая техника,43028.33,1,2025-03-13,Центр,Премиум,0.133
116,Микроволновая печь Samsung,Бытовая техника,12542.96,2,2025-03-13,Поволжье,Премиум,0.107
108,"Монитор Samsung 24""",Электроника,15218.32,2,2025-03-13,Дальний Восток,Стандарт,0.065
117,Смарт-часы Amazfit,Электроника,11742.72,5,2025-03-13,Урал,Стандарт,0.099
104,Ноутбук Lenovo IdeaPad,Электроника,53315.81,1,2025-03-13,Поволжье,Стандарт,0.08
120,Стиральная машина Bosch,Бытовая техника,37167.04,1,2025-03-13,Центр,Стандарт,0.095
103,Коврик для мыши,Аксессуары,342.72,39,2025-03-13,Северо-Запад,Премиум,0.132
113,Робот-пылесос Xiaomi,Бытовая техника,18488.65,2,2025-03-13,Дальний Восток,Эконом,0.063
108,"Монитор Samsung 24""",Электроника,15472.31,2,2025-03-13,Юг,Эконом,0.031
118,USB-хаб 4 порта,Аксессуары,585.41,12,2025-03-13,Северо-Запад,Эконом,0.035
108,"Монитор Samsung 24""",Электроника,15234.29,3,2025-03-13,Юг,Стандарт,0.091
102,Смартфон Xiaomi Note 12,Электроника,18166.14,17,2025-03-13,Дальний Восток,Премиум,0.123
117,Смарт-часы Amazfit,Электроника,11477.85,8,2025-03-13,Северо-Запад,Премиум,0.119
117,Смарт-часы Amazfit,Электроника,11717.78,6,2025-03-13,Сибирь,Премиум,0.134
103,Коврик для мыши,Аксессуары,337.07,12,2025-03-13,Северо-Запад,Стандарт,0.056
